7365s	7387	8689	9904	9450	9333	9350	8095	8952	8612	8849	9406	8756	10132	11102	10600	11767	11022	10521	9724	10898	10018	10500	11213	11703	11648	11255	11597	12114	11897	11684	11719	11691	12356	11433	12141	12646	12116	13794	13779	12682	12654	13290	13474	13270	13718	13847	14005	13494	14334	16000	14786	13793	14602	14972	13651	14805	14474	15307	14906	14584	14473	15916	16404	15679	16213	15362	14830	21786	17002	16775	16128	17211	17177	16846	18000	16655	17230	18236	16703	18931	15886	17833	16528	18822	16582	18587	18548	18712	16971	18425	17607	17430	17749	19609	27359	18366	
8101s	7882	8095	9709	9093	8788	8318	8300	8728	7760	9126	9463	8839	9992	10382	10308	11362	10093	9736	10378	9627	10295	9855	10684	11320	10928	12419	11527	11872	11433	11669	10808	11288	11898	11924	12723	11920	12098	12798	13397	13068	12270	12731	12857	13188	13956	13569	12939	13837	13459	14554	15174	14524	15721	13811	14157	14725	14640	15325	15467	14004	13956	15641	15351	16168	16379	15503	14844	21458	16605	16112	15890	17111	17253	16645	17410	16713	17043	18665	16343	18054	16996	17027	17089	16958	17027	18554	18531	18232	17674	18184	18004	18296	17941	18466	27244	17535	
8838s	7747	8195	9194	8433	8220	8342	7820	8600	8532	8290	8787	8639	9835	10351	10402	10612	10807	9887	10065	10403	11327	10106	10239	10891	9543	11515	10825	11360	11806	11411	11056	12080	11792	11731	12190	11676	12187	12861	12332	13239	13100	13160	12000	12976	14117	13350	14095	12921	13674	14733	13914	14722	13746	14865	14174	14131	14409	14821	14814	15158	14220	15416	15570	16602	15997	15853	15161	21035	16667	16152	16551	17069	17049	16931	17764	17859	17316	19006	16611	17649	17214	18405	17780	17376	16697	18474	18576	19443	18769	18529	18024	18188	17982	18011	27490	17994	
9574s	7299	7752	8849	8226	8251	8045	7626	8024	8329	8215	8535	9267	9279	9732	9779	10069	10238	10019	10080	9604	9250	9919	11113	10232	10418	10688	10387	11638	12017	11063	11055	11061	11967	11848	12682	12859	11747	12473	13438	12856	12669	13200	12250	13716	13463	13254	13147	13788	13385	14623	14471	13790	14712	13775	13486	14136	13626	15056	15029	15114	14828	14782	15108	14789	15296	15907	14482	20957	16036	15614	15895	18190	17218	16145	17683	18775	16299	18758	15928	18072	16896	17651	18176	17644	17501	17460	18739	18642	18018	18507	17315	18842	18542	18603	27764	18869	
10311s	7503	8243	9257	8120	8013	8486	7489	8250	7722	8142	7595	8296	9647	10013	10248	10233	10315	10120	9611	10381	10333	9970	11183	11100	10266	10854	11236	11285	11843	10881	11120	10792	12081	11435	11894	12147	11847	12922	12456	12509	12795	14581	12327	12609	14072	13122	13655	13133	12499	14949	14739	14638	14120	15165	13941	14344	14215	13992	14777	13703	14137	14894	16323	15963	16390	16184	14534	20751	16496	15527	16205	17544	16169	16348	17673	17558	17034	18954	16395	18729	16705	17505	17820	18056	17227	18683	18832	19485	18006	18622	16244	17393	18281	17919	27089	17923	
11047s	7274	7874	8619	8104	8194	8481	7942	7908	7784	7993	9171	8190	9844	10247	10298	10348	10050	10618	9511	9337	9804	9321	10965	10797	10736	10603	10526	10985	11077	11085	11201	10755	12143	10977	11731	12347	11648	12432	12615	12957	12204	13192	12122	12531	14616	13202	13068	13746	13114	14632	13851	14279	14542	13974	14666	14512	14747	14493	14827	14768	14346	14789	15869	15740	15522	16833	13883	22430	15912	15868	16593	16817	16581	16230	18273	16938	16720	19279	16740	17801	16762	16505	17391	17422	16336	17904	18230	17748	18051	19397	16979	19072	18560	18354	25854	19001	
11784s	7095	7908	7953	7932	8346	8131	7446	8468	8505	7326	8680	8763	9397	9468	10412	9879	9669	10280	9178	9941	8932	9333	10226	9681	10250	10406	11562	10532	11284	11519	10977	10730	10858	11034	11784	12213	11654	12578	12744	12638	12534	12426	12266	12367	13136	12581	13474	13359	13311	13683	12943	13803	14909	14504	14337	14910	13991	14249	14291	14522	14868	14993	15242	15089	15928	15950	14680	21307	15548	16733	16552	16769	17092	15441	16980	16309	17409	19322	16009	18529	16658	18223	17414	17394	16393	18330	19393	18452	18760	19013	17909	18739	18185	18869	26596	18708	
12520s	7662	7699	7993	8180	8160	7914	7318	7880	7559	7525	8297	8818	9141	9029	10456	10505	10332	9680	9670	9327	9649	10126	10115	9713	10008	10794	11296	10852	10564	11265	10792	10948	11394	11514	12202	12981	11589	12983	11663	12757	12314	12801	13218	12121	13998	11759	12926	13098	13422	14526	13233	13786	14612	14354	14011	14761	14172	15125	14764	15956	14271	14174	14896	14794	16311	15298	14397	20811	15870	16037	15910	17364	16619	15457	17862	16596	16610	18392	16380	17099	15413	17587	17348	17327	16793	18348	18053	18066	18623	18366	17380	17871	17883	19532	26540	17339	
13257s	7736	7473	8373	7819	7928	7443	8570	8772	7819	7955	8495	7779	8922	9183	9689	9713	9683	10310	9383	9676	9410	9350	10330	10492	9837	10676	10486	11140	11242	11702	10795	10671	11596	10927	11776	12059	11811	11498	11628	12723	12338	13484	11878	13235	14684	12891	13581	13268	12558	14507	13110	14374	14073	14395	14596	14861	14246	13410	14195	14076	13954	15245	15415	14839	15778	15988	14565	20529	16079	16518	15780	16589	16142	15585	17728	17516	16766	19361	16201	17077	16610	17201	18007	17330	16127	18005	17745	18341	18477	18845	16952	17305	18267	18808	27427	17352	
13993s	7354	7763	7193	7969	7908	8465	7761	7499	7762	7368	8918	7404	9026	9593	9566	9476	10266	9627	9052	9123	9200	9522	9674	10105	9715	10292	10553	11018	11163	11374	11013	11035	10857	11321	11901	12216	11700	12052	13187	12209	11377	12798	10912	12906	13730	12898	12418	13176	12663	14818	13387	14589	14017	13233	14031	14686	14166	14171	14892	13691	13820	15944	14733	15748	15659	15929	14800	21184	15874	15799	16360	16821	17304	15115	17414	17265	17613	19629	16612	17653	15960	16957	17877	17833	17241	17760	17514	18368	18351	19242	16882	18898	17997	18204	27886	18562	
